Date,ABI.BR,ABO.BR,ACCB.BR,ACKB.BR,AED.BR,AGFB.BR,AGS.BR,ALEMS.BR,ARGX.BR,ASCE.BR,ATEB.BR,AZE.BR,B286.BR,B288.BR,B291.BR,B304.BR,B320.BR,B326.BR,B331.BR,B333.BR,B335.BR,B336.BR,B338.BR,B340.BR,B341.BR,B343.BR,B344.BR,B345.BR,B346.BR,B347.BR,B348.BR,B349.BR,B350.BR,B351.BR,B352.BR,B353.BR,B354.BR,B355.BR,B356.BR,B357.BR,B358.BR,BANI.BR,BANQ.BR,BAR.BR,BE0000359688.BR,BE0000360694.BR,BE0000361700.BR,BE0000362716.BR,BE0000363722.BR,BE0000364738.BR,BE0000365743.BR,BE0000367764.BR,BE0000368770.BR,BE0002658392.BR,BE0002660414.BR,BE0002669506.BR,BE0002673540.BR,BE0002684653.BR,BE0002735166.BR,BE0002737188.BR,BE0002751320.BR,BE0002775568.BR,BE0002827088.BR,BE0002867480.BR,BE0002920016.BR,BE0022780820.BR,BE0172505399.BR,BE0312817894.BR,BE0390105683.BR,BE0390159250.BR,BE0390219856.BR,BE0390245141.BR,BE0390267368.BR,BE0390354265.BR,BE0941243520.BR,BE0941244536.BR,BE0944264663.BR,BE0945331669.BR,BE3871292228.BR,BE3871293234.BR,BE3871307372.BR,BE3871308388.BR,BE3871310400.BR,BE3871314444.BR,BEKB.BR,BELYS.BR,BNB.BR,BPOST.BR,BREB.BR,BTLS.BR,CAMB.BR,CAND.BR,CENER.BR,CFEB.BR,CMBT.BR,COBH.BR,COLR.BR,COMB.BR,CPINV.BR,CYAD.BR,DECB.BR,DEME.BR,DIE.BR,DIEG.BR,ECONB.BR,EKOP.BR,ELI.BR,ENRGY.BR,EVS.BR,EXM.BR,FAGR.BR,FLOB.BR,FLSP.BR,FLUX.BR,FOU.BR,GBLB.BR,GIMB.BR,HOMI.BR,HYL.BR,HYSG.BR,IBAB.BR,IMMO.BR,IMMOU.BR,INCLU.BR,JEN.BR,KBC.BR,KBCA.BR,KIN.BR,LOTB.BR,MCC.BR,MELE.BR,MIKO.BR,MLNEU.BR,MLTV.BR,MONNI.BR,MONT.BR,MOP.BR,MOUR.BR,MTLS.BR,NEWT.BR,NEXTA.BR,NYR.BR,NYXH.BR,OBEL.BR,ONTEX.BR,ONWD.BR,OPTI.BR,OXUR.BR,PAY.BR,PROX.BR,QFG.BR,QRF.BR,REAL.BR,RECT.BR,RET.BR,ROCK.BR,ROU.BR,SHUR.BR,SIP.BR,SOF.BR,SOFT.BR,SOLB.BR,SOLV.BR,SPA.BR,SYENS.BR,TESB.BR,TEXF.BR,TINC.BR,TITC.BR,TUB.BR,UCB.BR,UMI.BR,VAN.BR,VASTB.BR,VGP.BR,VIO.BR,WDP.BR,WEB.BR,WEHB.BR,XIOR.BR,ZEN.BR,^BFX
2025-08-29,52.63222885131836,6.199999809265137,0.027499999850988388,217.8905487060547,61.9383430480957,1.0700000524520874,56.65467071533203,4.699999809265137,604.0,45.902801513671875,3.299999952316284,12.449460983276367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.140000104904175,4.059999942779541,13.219443321228027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.66666793823242,1.0199999809265137,473.0,2.134999990463257,110.38418579101562,4.559999942779541,244.14894104003906,2.0,10.632102012634277,8.476449966430664,6.775385856628418,1750.0,36.07767105102539,257.202392578125,11.450307846069336,0.3190000057220459,2.025423526763916,127.10980987548828,182.7991943359375,103.87940216064453,1.7275946140289307,7.639999866485596,96.3279800415039,11.696000099182129,33.551544189453125,9.03528118133545,20.409137725830078,65.17250061035156,22.3384952545166,19.130666732788086,1.5499999523162842,70.42335510253906,42.28074264526367,19.725942611694336,6.5,3.7799999713897705,11.783076286315918,25.899999618530273,35.7739143371582,17.800230026245117,60.2131462097168,96.1196060180664,62.69099426269531,33.356204986572266,8299.990234375,407.73095703125,64.22611236572266,49.02411651611328,9.449999809265137,1.0,6.47085428237915,64.49263763427734,186.75555419921875,566.1339111328125,,2.140000104904175,41.30021286010742,0.07999999821186066,5.329999923706055,18.5,6.510000228881836,5.21999979019165,6.0,0.023800000548362732,6.462794780731201,6.7990827560424805,3.2309303283691406,9.72956371307373,15.399999618530273,9.113229751586914,64.13168334960938,12.800000190734863,13.5,32.77054214477539,71.68891143798828,254.39344787597656,0.9300000071525574,25.586231231689453,85.34996032714844,209.6703338623047,73.44374084472656,25.159908294677734,32.76047134399414,9.614740371704102,36.21504592895508,158.9473114013672,198.5966339111328,13.003131866455078,27.99696159362793,26.759899139404297,93.8248291015625,6.3960862159729,20.757862091064453,36.5291633605957,50.824127197265625,28.888643264770508,188.98260498046875,4798.5498046875
2025-09-30,49.93868637084961,5.900000095367432,0.026000000536441803,214.35079956054688,59.48533630371094,0.9330000281333923,55.43123245239258,5.5,617.2000122070312,47.23798751831055,2.9800000190734863,11.276826858520508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0799999237060547,3.75,12.738907814025879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.144100189208984,0.9599999785423279,412.0,2.315000057220459,103.68228912353516,4.550000190734863,210.6383056640625,2.0,11.919041633605957,8.801732063293457,7.581758975982666,1650.0,33.52000045776367,253.30538940429688,10.645493507385254,0.29499998688697815,1.967964768409729,121.25221252441406,157.22113037109375,105.0,1.7082703113555908,4.940000057220459,96.6727066040039,11.682000160217285,34.37105178833008,9.55263900756836,19.4550724029541,62.1875,22.600000381469727,18.380443572998047,1.7400000095367432,71.31420135498047,43.67250442504883,18.42966651916504,5.980000019073486,4.039999961853027,10.384082794189453,25.850000381469727,36.34782791137695,16.569364547729492,59.036338806152344,96.78742980957031,63.827388763427734,31.302013397216797,7952.91796875,405.9735107421875,64.08360290527344,49.802276611328125,8.449999809265137,0.5,6.061306953430176,64.77590942382812,202.3185272216797,583.6431884765625,,2.4200000762939453,40.71300506591797,0.07360000163316727,3.950000047683716,19.0,6.320000171661377,5.179999828338623,6.0,0.02199999988079071,6.1734161376953125,6.83121919631958,3.1630117893218994,9.307641983032227,15.0,8.685742378234863,58.679561614990234,12.300000190734863,13.149999618530273,31.453868865966797,70.35071563720703,246.9170684814453,0.8600000143051147,24.60284423828125,81.0538101196289,225.4945068359375,66.84664154052734,24.96674346923828,33.526798248291016,9.748013496398926,34.06171798706055,194.3573455810547,233.5261688232422,14.728433609008789,28.645896911621094,28.168315887451172,91.51529693603516,7.393006801605225,20.151792526245117,34.86874771118164,48.04178237915039,27.93364715576172,201.82608032226562,4820.56982421875
2025-10-31,52.003082275390625,5.800000190734863,0.026000000536441803,212.38427734375,59.7212028503418,0.8299999833106995,54.019569396972656,5.480000019073486,705.5999755859375,46.317169189453125,2.7699999809265137,10.01624584197998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.940000057220459,3.5,11.664769172668457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.61371612548828,0.8550000190734863,420.0,2.1050000190734863,101.3169174194336,4.889999866485596,225.0,2.359999895095825,14.512720108032227,8.572121620178223,7.684340953826904,1520.0,32.400001525878906,250.3826446533203,10.444289207458496,0.20100000500679016,1.9775413274765015,127.89082336425781,156.5298309326172,103.0,1.6541621685028076,4.75,102.92713165283203,10.199999809265137,34.94952392578125,9.866748809814453,20.2616024017334,60.69499969482422,25.0,16.78622055053711,1.559999942779541,71.50174713134766,44.96828079223633,17.60305404663086,5.920000076293945,3.9000000953674316,10.758460998535156,24.799999237060547,36.79999923706055,17.516183853149414,61.38994598388672,99.458740234375,64.5849838256836,29.101091384887695,7506.68212890625,452.5462341308594,60.583065032958984,50.969520568847656,10.100000381469727,0.14399999380111694,6.347990036010742,66.09786987304688,231.88815307617188,591.4251098632812,,2.559999942779541,39.83219909667969,0.07000000029802322,4.554999828338623,19.100000381469727,6.340000152587891,4.28000020980835,8.800000190734863,0.013000000268220901,6.028726577758789,6.844991683959961,3.309209108352661,9.920961380004883,15.0,8.297119140625,58.1251106262207,13.0,12.600000381469727,30.96621322631836,74.55646514892578,234.52203369140625,0.8500000238418579,24.275049209594727,79.75545501708984,227.4725341796875,69.70732879638672,25.304784774780273,34.29312515258789,9.709935188293457,37.73215866088867,210.37144470214844,221.1045684814453,16.122323989868164,28.043312072753906,27.980525970458984,96.42305755615234,8.389927864074707,20.85256004333496,34.13078689575195,49.154720306396484,27.026399612426758,199.99130249023438,4902.3701171875
2025-11-28,52.266448974609375,5.949999809265137,0.027499999850988388,216.7106170654297,62.74028396606445,0.6269999742507935,55.43123245239258,5.349999904632568,782.4000244140625,48.250892639160156,2.6600000858306885,9.07325267791748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8399999141693115,3.200000047683716,11.589390754699707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.234375,0.8899999856948853,435.0,1.9019999504089355,105.06209564208984,4.579999923706055,197.23403930664062,1.7000000476837158,14.690912246704102,8.43818187713623,8.850048065185547,1550.0,33.13999938964844,237.7173614501953,10.908382415771484,0.19599999487400055,2.173858880996704,135.89620971679688,148.13548278808594,103.0,1.544013500213623,4.150000095367432,102.53314971923828,9.800000190734863,34.666908264160156,9.944068908691406,20.950101852416992,57.709999084472656,25.0,16.457998275756836,1.5299999713897705,69.90760803222656,43.384552001953125,17.20853614807129,5.980000019073486,4.0,11.093432426452637,22.700000762939453,30.399999618530273,17.374162673950195,56.87886428833008,102.24847412109375,68.08885955810547,30.56837272644043,7675.26025390625,437.6078186035156,51.37443923950195,53.30399703979492,10.899999618530273,0.3479999899864197,6.552763938903809,67.60868072509766,224.10667419433594,577.8067626953125,5.239999771118164,2.3399999141693115,42.08315658569336,0.07100000232458115,4.264999866485596,19.149999618530273,6.489999771118164,4.420000076293945,11.800000190734863,0.010400000028312206,6.076956748962402,6.80826473236084,3.0467443466186523,9.724505424499512,11.5,8.831477165222168,58.587154388427734,13.100000381469727,12.25,31.453868865966797,78.37987518310547,239.2439422607422,0.8199999928474426,25.039905548095703,76.04590606689453,223.5164794921875,68.36456298828125,26.560365676879883,33.718379974365234,9.957443237304688,44.730472564697266,208.8794403076172,238.99168395996094,14.767423629760742,27.301671981811523,29.10725975036621,99.69489288330078,9.821150779724121,21.19347381591797,33.94629669189453,46.27963638305664,27.93364715576172,196.3217315673828,5036.85986328125
2025-12-31,54.119728088378906,5.300000190734863,0.02500000037252903,228.116455078125,63.683746337890625,0.5040000081062317,57.76444625854492,5.199999809265137,716.7999877929688,49.17171096801758,2.4200000762939453,9.136771202087402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8399999141693115,3.200000047683716,11.155966758728027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.18923568725586,0.8199999928474426,429.0,2.0450000762939453,105.25920867919922,3.369999885559082,201.06382751464844,1.7999999523162842,15.067094802856445,8.189437866210938,7.563107013702393,1550.0,31.5,281.5586853027344,11.790665626525879,0.17000000178813934,2.1690707206726074,136.48196411132812,151.98699951171875,107.0,1.5923242568969727,5.300000190734863,108.04885864257812,11.050000190734863,36.13792037963867,9.738936424255371,20.950101852416992,65.66999816894531,27.399999618530273,17.348888397216797,1.4900000095367432,71.22042083740234,42.85664367675781,17.264894485473633,6.840000152587891,4.079999923706055,12.728875160217285,23.5,32.599998474121094,16.9007511138916,57.66340255737305,107.16102600097656,69.41465759277344,29.345638275146484,7784.34033203125,452.5462341308594,55.736419677734375,53.88762283325195,11.300000190734863,0.17000000178813934,6.675628185272217,69.1194839477539,224.10667419433594,548.6246337890625,4.745500087738037,2.4000000953674316,41.789554595947266,0.05220000073313713,4.085000038146973,19.299999237060547,4.900000095367432,4.485000133514404,9.0,0.007199999876320362,6.076956748962402,6.769604206085205,3.2151975631713867,10.215641975402832,18.799999237060547,9.521285057067871,58.956787109375,16.700000762939453,12.449999809265137,28.576692581176758,77.61518859863281,242.9821319580078,0.7400000095367432,24.73031997680664,76.04590606689453,225.4945068359375,66.71041870117188,25.304784774780273,35.0594482421875,10.071678161621094,51.58197021484375,207.88478088378906,237.10360717773438,17.447978973388672,27.904254913330078,29.201154708862305,94.78713989257812,11.686676025390625,20.9472599029541,35.791202545166016,49.154720306396484,27.64714813232422,207.33042907714844,5078.43017578125
2026-01-30,59.22610855102539,5.449999809265137,0.027000000700354576,245.61849975585938,69.95777893066406,0.49950000643730164,57.90934371948242,5.179999828338623,703.7999877929688,50.9212646484375,2.7300000190734863,8.169347763061523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.859999895095825,3.4200000762939453,10.967521667480469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.62673568725586,0.7799999713897705,434.0,2.180000066757202,103.68228912353516,3.2899999618530273,206.8085174560547,2.299999952316284,19.125904083251953,8.744329452514648,10.265167236328125,1420.0,32.36000061035156,300.0694580078125,12.148561477661133,0.17499999701976776,2.207376480102539,164.20791625976562,190.50222778320312,108.0,1.6908783912658691,5.400000095367432,120.45922088623047,10.350000381469727,35.6475830078125,9.5728759765625,21.7861385345459,62.1875,26.0,17.583332061767578,1.4500000476837158,74.92445373535156,43.72049331665039,17.753347396850586,7.980000019073486,3.9200000762939453,14.935739517211914,24.200000762939453,33.79999923706055,16.569364547729492,61.7822151184082,114.52985382080078,73.48672485351562,26.166526794433594,9817.193359375,456.93988037109375,61.79472732543945,54.27669906616211,8.300000190734863,0.24199999868869781,6.47085428237915,67.41983032226562,230.0,603.0979614257812,4.619999885559082,2.3399999141693115,41.69168472290039,0.09120000153779984,4.065000057220459,19.25,4.900000095367432,4.320000171661377,9.680999755859375,0.006800000090152025,6.462794780731201,7.353273391723633,3.253953456878662,10.706779479980469,20.0,9.929339408874512,59.7884635925293,16.700000762939453,13.199999809265137,29.844602584838867,80.29158020019531,241.9984130859375,0.7099999785423279,23.419069290161133,75.11851501464844,274.945068359375,69.10404968261719,26.512073516845703,35.0594482421875,10.109755516052246,55.79074478149414,213.35543823242188,253.79823303222656,19.592424392700195,28.043312072753906,28.168315887451172,99.50244140625,12.732949256896973,22.63288688659668,37.45161819458008,50.453147888183594,26.78765106201172,201.82608032226562,5385.3798828125
2026-02-27,67.84188842773438,4.579999923706055,0.026499999687075615,285.73553466796875,74.20336151123047,0.47999998927116394,60.75893020629883,5.439000129699707,657.4000244140625,52.900001525878906,2.559999942779541,8.203550338745117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9000000953674316,3.799999952316284,10.279695510864258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.77517318725586,0.75,405.0,2.1449999809265137,103.87940979003906,2.5999999046325684,194.36170959472656,1.0499999523162842,22.075965881347656,11.576190948486328,11.672639846801758,1520.0,34.29999923706055,301.043701171875,13.719325065612793,0.38999998569488525,2.207376480102539,192.51962280273438,181.1203155517578,109.0,1.4976351261138916,6.28000020980835,132.7710723876953,9.979000091552734,33.39202880859375,10.061287879943848,22.376283645629883,62.1875,21.0,18.66177749633789,1.5299999713897705,79.75375366210938,45.016273498535156,18.16665267944336,7.139999866485596,3.680000066757202,15.152484893798828,25.700000762939453,34.79999923706055,17.989595413208008,65.9010238647461,110.5805435180664,71.30863952636719,26.655620574951172,10432.0078125,487.6954345703125,55.106353759765625,60.30744552612305,11.199999809265137,0.20000000298023224,6.38894510269165,74.02961730957031,232.0,690.6444702148438,4.440000057220459,2.119999885559082,46.87868118286133,0.09319999814033508,3.7300000190734863,19.799999237060547,4.639999866485596,4.199999809265137,7.900000095367432,0.00559999980032444,6.269875526428223,6.6834893226623535,3.3928604125976562,11.099688529968262,18.0,11.192367553710938,63.66963577270508,16.799999237060547,13.399999618530273,27.211254119873047,83.73265075683594,247.7040557861328,0.800000011920929,26.176475524902344,63.989845275878906,265.054931640625,47.065093994140625,25.980865478515625,37.35843276977539,10.680929183959961,52.16923904418945,225.29139709472656,250.71768188476562,17.564950942993164,29.10942268371582,29.2950496673584,105.85365295410156,15.753323554992676,24.65943145751953,39.29652786254883,53.23549270629883,28.64989471435547,205.4956512451172,5443.759765625
2026-03-31,58.87122344970703,4.340000152587891,0.026499999687075615,258.2042236328125,65.52349853515625,0.460999995470047,60.9038200378418,5.198999881744385,620.7999877929688,50.099998474121094,1.75,8.482050895690918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.859999895095825,3.049999952316284,8.918177604675293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.19444274902344,0.5899999737739563,404.0,1.7899999618530273,100.13422393798828,1.690000057220459,186.70213317871094,2.4000000953674316,18.71012306213379,9.71060562133789,10.265167236328125,1420.0,36.279998779296875,305.91497802734375,12.18832778930664,0.3199999928474426,1.9114636182785034,180.02342224121094,156.2335662841797,103.0,1.3527026176452637,4.900000095367432,129.8162384033203,12.449999809265137,32.65652084350586,9.719399452209473,21.245174407958984,57.01350021362305,21.0,19.59955406188965,1.4800000190734863,72.90834045410156,43.33656311035156,17.283681869506836,4.599999904632568,3.799999952316284,12.78798770904541,20.299999237060547,33.400001525878906,16.522024154663086,62.17448425292969,100.65911865234375,66.38426971435547,25.481794357299805,9658.53125,452.5462341308594,50.93824005126953,58.556583404541016,11.199999809265137,0.20000000298023224,7.0442214012146,61.75429916381836,240.0,680.9170532226562,4.590000152587891,2.0,43.061832427978516,0.0820000022649765,2.444999933242798,20.200000762939453,3.5950000286102295,3.315000057220459,5.349999904632568,0.00559999980032444,6.607484340667725,6.697841644287109,2.8499999046325684,10.412097930908203,18.0,9.181238174438477,60.98978042602539,16.100000381469727,12.699999809265137,24.236547470092773,95.01170349121094,204.6165313720703,0.8999999761581421,24.986635208129883,61.39315414428711,272.967041015625,48.14514923095703,18.910980224609375,38.124759674072266,10.890357971191406,43.99638366699219,210.8687744140625,256.8787841796875,15.771414756774902,28.089664459228516,27.13547706604004,79.00531768798828,12.634244918823242,21.136653900146484,35.606712341308594,50.26765823364258,25.25965690612793,230.0,5073.1201171875
2026-04-30,63.484710693359375,4.400000095367432,0.027000000700354576,275.5096130371094,67.78781127929688,0.4749999940395355,64.42957305908203,5.25,668.0,49.849998474121094,1.7000000476837158,11.022756576538086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.799999952316284,2.450000047683716,8.974710464477539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.05642318725586,0.5920000076293945,382.0,1.809999942779541,101.51403045654297,3.0,210.6383056640625,2.0,23.481698989868164,10.858658790588379,11.067488670349121,1480.0,32.84000015258789,325.3999938964844,12.864352226257324,0.3109999895095825,2.0493648052215576,189.39556884765625,173.4172821044922,106.0,1.3671958446502686,4.519999980926514,139.271728515625,13.0,36.77536392211914,10.549699783325195,23.605749130249023,51.7400016784668,20.0,20.443553924560547,1.5499999523162842,74.54936218261719,46.07209014892578,18.03514862060547,4.849999904632568,3.9800000190734863,13.1820707321167,22.100000381469727,33.79999923706055,16.75872802734375,67.27396392822266,109.08751678466797,73.5814208984375,29.93255043029785,10174.181640625,474.5144958496094,69.16162872314453,59.33474349975586,11.199999809265137,0.18400000035762787,7.945226192474365,66.47557067871094,240.0,721.7720947265625,4.559999942779541,1.940000057220459,45.94404220581055,0.08020000159740448,2.5299999713897705,21.0,2.9100000858306885,2.6600000858306885,6.380000114440918,0.003800000064074993,7.523850917816162,6.510000228881836,2.950000047683716,11.197916030883789,18.0,9.812752723693848,62.745548248291016,17.200000762939453,13.100000381469727,25.55322265625,97.11457824707031,214.45387268066406,0.8500000238418579,26.346452713012695,69.55418395996094,324.3955993652344,54.82981491088867,20.620502471923828,42.33955764770508,11.442492485046387,45.141563415527344,194.65574645996094,229.75,16.74616241455078,30.314590454101562,28.44999885559082,84.00931549072266,14.410935401916504,22.399999618530273,39.85000228881836,52.400001525878906,26.35790252685547,222.0,5352.669921875
2026-05-29,69.0,4.460000038146973,0.027000000700354576,271.79998779296875,70.80000305175781,0.4449999928474426,64.33297729492188,5.199999809265137,715.5999755859375,50.099998474121094,1.809999942779541,9.630253791809082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.859999895095825,2.109999895095825,9.199999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.400001525878906,0.5799999833106995,372.0,1.7960000038146973,101.19999694824219,2.9049999713897705,246.06382751464844,2.4800000190734863,25.283416748046875,13.449999809265137,12.915245056152344,1520.0,33.18000030517578,320.0,12.84000015258789,0.28999999165534973,2.1449999809265137,185.39999389648438,169.2694854736328,110.0,1.4976351261138916,4.394999980926514,133.3000030517578,12.859999656677246,31.200000762939453,11.300000190734863,24.100000381469727,56.71500015258789,19.0,20.399999618530273,1.5,80.9000015258789,46.599998474121094,19.18000030517578,5.019999980926514,4.179999828338623,15.487455368041992,21.399999618530273,32.0,17.350000381469727,80.0,113.94999694824219,77.0853042602539,29.649999618530273,11000.0,483.3017883300781,81.0999984741211,60.30744552612305,11.300000190734863,0.17100000381469727,6.552763938903809,66.80000305175781,230.0,778.19091796875,5.599999904632568,2.0,46.20000076293945,0.07519999891519547,2.5799999237060547,21.5,2.6050000190734863,2.700000047683716,7.179999828338623,0.003800000064074993,9.163664817810059,6.679999828338623,3.000499963760376,11.25,18.0,10.699999809265137,65.61022186279297,17.600000381469727,13.550000190734863,24.600000381469727,91.37946319580078,223.0,0.9100000262260437,25.8799991607666,73.402587890625,356.0439453125,67.19999694824219,21.248292922973633,44.0,11.800000190734863,50.2606086730957,224.8000030517578,251.6999969482422,25.280000686645508,30.700000762939453,29.5,83.80000305175781,20.1851806640625,22.239999771118164,39.599998474121094,53.0,27.75,216.0,5583.39013671875
2026-06-30,72.66000366210938,3.8399999141693115,0.026000000536441803,285.79998779296875,70.5999984741211,0.42800000309944153,70.0,5.0,811.4000244140625,52.0,1.649999976158142,9.305000305175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.859999895095825,2.130000114440918,8.390000343322754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.04999923706055,0.550000011920929,355.0,1.5499999523162842,104.5999984741211,3.0950000286102295,217.0,2.2200000286102295,23.040000915527344,13.199999809265137,12.399999618530273,1830.0,35.959999084472656,307.0,12.600000381469727,0.23999999463558197,2.184999942779541,175.0,170.39999389648438,109.80000305175781,1.5049999952316284,3.7850000858306885,139.8000030517578,14.239999771118164,27.350000381469727,11.350000381469727,24.100000381469727,59.70000076293945,20.0,19.299999237060547,1.399999976158142,79.69999694824219,46.29999923706055,19.139999389648438,4.519999980926514,4.0,16.899999618530273,23.399999618530273,31.799999237060547,16.75,84.80000305175781,119.30000305175781,82.0999984741211,35.45000076293945,11620.0,520.0,78.0999984741211,65.0,11.300000190734863,0.164000004529953,8.5,66.9000015258789,230.0,754.0,6.5,2.1600000858306885,45.70000076293945,0.06340000033378601,1.5119999647140503,21.5,2.4149999618530273,2.515000104904175,5.460000038146973,0.00279999990016222,7.957919120788574,5.849999904632568,2.990000009536743,10.399999618530273,18.0,10.960000038146973,63.48481369018555,17.0,13.0,25.600000381469727,92.0999984741211,222.60000610351562,0.8899999856948853,26.280000686645508,70.02220916748047,376.0,64.5999984741211,19.34000015258789,41.0,11.4399995803833,50.75,231.0,262.0,20.239999771118164,30.200000762939453,29.549999237060547,84.19999694824219,19.079999923706055,22.059999465942383,40.0,52.400001525878906,26.299999237060547,210.0,5751.35986328125
2026-07-31,75.19999694824219,3.799999952316284,0.026499999687075615,269.20001220703125,70.25,0.38499999046325684,71.9000015258789,4.0,745.0,52.400001525878906,1.5,11.3100004196167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9600000381469727,2.069999933242798,7.869999885559082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.849998474121094,0.5099999904632568,365.0,1.5019999742507935,103.0,2.4800000190734863,209.0,2.119999885559082,21.739999771118164,11.850000381469727,14.079999923706055,2160.0,39.040000915527344,305.0,12.640000343322754,0.26100000739097595,2.190000057220459,165.1999969482422,179.39999389648438,107.0,1.440000057220459,3.630000114440918,124.69999694824219,15.199999809265137,27.549999237060547,11.399999618530273,23.200000762939453,60.0,25.0,20.299999237060547,1.2699999809265137,78.1500015258789,44.650001525878906,20.149999618530273,4.78000020980835,3.8399999141693115,15.800000190734863,21.5,31.399999618530273,16.700000762939453,84.5999984741211,124.6500015258789,88.5999984741211,40.5,11140.0,550.0,68.30000305175781,66.0,11.300000190734863,0.21400000154972076,8.550000190734863,68.0,238.0,730.0,5.599999904632568,1.9500000476837158,44.994998931884766,0.06300000101327896,1.2200000286102295,22.0,2.315000057220459,2.3299999237060547,4.150000095367432,0.002400000113993883,7.849999904632568,6.425000190734863,2.9700000286102295,10.25,19.200000762939453,12.399999618530273,66.0,19.200000762939453,12.550000190734863,25.350000381469727,90.69999694824219,245.8000030517578,0.8500000238418579,26.559999465942383,76.78297424316406,370.0,76.8499984741211,21.350000381469727,41.599998474121094,11.380000114440918,52.150001525878906,194.0,222.89999389648438,21.600000381469727,30.200000762939453,29.700000762939453,84.4000015258789,17.68000030517578,22.31999969482422,39.0,53.20000076293945,27.600000381469727,218.0,5685.81982421875
2026-08-31,68.27999877929688,3.799999952316284,0.025499999523162842,273.3999938964844,67.9000015258789,0.47200000286102295,75.5,3.5,875.5999755859375,51.599998474121094,1.2899999618530273,12.430000305175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0399999618530273,2.200000047683716,7.835000038146973,,,,,,,,,,,,,,,,,,,,,,,32.599998474121094,,,,,,,,,,,,,,,,,,39.04999923706055,0.4659999907016754,380.0,1.2920000553131104,104.0,2.4800000190734863,198.5,2.119999885559082,22.920000076293945,11.300000190734863,15.699999809265137,2280.0,38.79999923706055,296.0,12.0,0.26100000739097595,2.430000066757202,174.60000610351562,178.6999969482422,108.0,1.5,4.295000076293945,128.3000030517578,15.15999984741211,29.549999237060547,11.449999809265137,22.25,57.0,21.0,23.0,1.399999976158142,73.8499984741211,43.849998474121094,19.15999984741211,4.400000095367432,3.9000000953674316,16.040000915527344,20.5,33.0,16.950000762939453,74.80000305175781,131.0,93.19999694824219,46.70000076293945,12760.0,535.0,66.0,66.0,10.199999809265137,0.20000000298023224,8.003000259399414,64.5,218.0,740.0,6.25,1.9500000476837158,46.31999969482422,0.058800000697374344,1.3919999599456787,22.200000762939453,2.7049999237060547,2.4800000190734863,3.9000000953674316,0.0026000000070780516,8.0,6.349999904632568,3.0299999713897705,10.399999618530273,18.899999618530273,13.140000343322754,65.30000305175781,17.5,12.300000190734863,22.850000381469727,105.0,246.8000030517578,0.8100000023841858,25.84000015258789,84.0,356.0,81.19999694824219,22.950000762939453,41.79999923706055,11.140000343322754,53.70000076293945,184.10000610351562,215.3000030517578,23.65999984741211,30.299999237060547,28.899999618530273,80.0,17.059999465942383,21.0,38.099998474121094,51.400001525878906,26.899999618530273,220.0,5834.27978515625
